TABLE_CATALOG;TABLE_SCHEMA;TABLE_NAME;COLUMN_NAME;ORDINAL_POSITION;COLUMN_DEFAULT;IS_NULLABLE;DATA_TYPE;CHARACTER_MAXIMUM_LENGTH;CHARACTER_OCTET_LENGTH;NUMERIC_PRECISION;NUMERIC_PRECISION_RADIX;NUMERIC_SCALE;DATETIME_PRECISION;CHARACTER_SET_CATALOG;CHARACTER_SET_SCHEMA;CHARACTER_SET_NAME;COLLATION_CATALOG;COLLATION_SCHEMA;COLLATION_NAME;DOMAIN_CATALOG;DOMAIN_SCHEMA;DOMAIN_NAME
CentrosHistoricosObservatorio;dbo;CasosNuevos;TB_VIVURB;172;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TB_OTRO;173;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TB_DESC;174;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;EVENT_PREV;175;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;DESC_EVEN_HECH;176;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TIPO_DES;177;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;DIURN_NOCT;178;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;ENT_RECEP_DENUN;179;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;FECHA_DENUN;180;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;DEPTO_DENUN;181;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;COD_DEP_DEN;182;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;MUN_DENUN;183;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;COD_MUN_DEN;184;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TIPO_MIN;185;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;ERRAD;186;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;T_CICOLE;187;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;N_VIC_LE;188;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;T_COMB_LE;189;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;T_PERSI_LE;190;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;FOR_RU;191;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TIP_VIN;192;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;ING_ESCU;193;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;MOD_SEC;194;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;TIPO_SEC;195;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;T_FIN_SEC;196;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;OTRO_FIN;197;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;EX_LIB;198;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;OTRA_EXG;199;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;ZON_ID;200;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;DescripcionCaso;201;NULL;YES;varchar;-1;-1;NULL;NULL;NULL;NULL;NULL;NULL;iso_1;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;CasosNuevos;temp;202;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;Consecutivo;1;NULL;YES;float;NULL;NULL;53;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;db;2;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ID;3;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ID_PERS;4;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;FECIN;5;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DIAH;6;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;MESH;7;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ANNOH;8;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DEPTO;9;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COD_DEPTO;10;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;MUNI;11;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COD_MUNI;12;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;NACIO;13;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;T_DOC;14;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;N_DOC;15;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;NOM_APELL;16;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SOB_ALI;17;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SEXO;18;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;GENERO;19;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;FECHA_NAC;20;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;EDAD;21;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_EDAD;22;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ETNIA;23;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ET_ESP;24;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DISCP;25;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CVIC_COM;26;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;OCUP;27;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_OCUP;28;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;T_POLVUL;29;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_POLVUL;30;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SINDICATO;31;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;MILPOL;32;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_MILPOL;33;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;FUGRU;34;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;D_FUGRU;35;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;FREGAO;36;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;RAN_FAE;37;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;D_RAN_FAE;38;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;RAN_GAO;39;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;D_RAN_GAO;40;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CARG_PUB;41;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CARG_PRIV;42;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ACC_BUSQUEDA;43;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ACTV_MEC_BUS;44;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;FECHA_ACT_BUSQ;45;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COD_SIRDEC;46;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SIT_VIC;47;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_FI;48;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DIAFH;49;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;MESFH;50;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ANNOFH;51;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;RAD_SEN_JUD;52;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;INFJEV;53;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CONFESION;54;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;VIOL_CUERPO;55;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SIG_VIOL_CUERPO;56;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;SIGNOS_VIOL_SEX;57;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DESC_SIG_VS;58;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DISP_CUERPO;59;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;D_DISP_CUERPO;60;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;REG_HECHOS_GAO;61;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DEP_APARIC;62;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COD_DEPTO_AP;63;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;MUN_APARIC;64;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COD_MUNI_APARIC;65;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;VEREDA_SITIO_AP;66;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ESC_APARIC;67;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COORDEN_APX;68;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COORDEN_APY;69;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;AFEC_LE;70;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_AFEC_LE;71;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CIRMU;72;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ATC_VIC;73;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;DES_ATC_VIC;74;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CALETERO;75;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CAMP;76;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COCI;77;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COMAN;78;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;COMBA;79;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;CONTA;80;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ENTRE;81;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;ESCO;82;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
CentrosHistoricosObservatorio;dbo;PersonasNuevas;OGAOEXTOR;83;NULL;YES;nvarchar;255;510;NULL;NULL;NULL;NULL;NULL;NULL;UNICODE;NULL;NULL;Modern_Spanish_CI_AS;NULL;NULL;NULL
